Date,LOCAL Time,Temperature (degrees Celsius),Humidity (%),kW Power (kW),kWh Power (kWh)
7/12/14,2:15,19.2,91,145.584,36.396
7/12/14,2:30,19.1,91,152.908,38.227
7/12/14,2:45,19.1,91,155.1,38.775
7/12/14,3:00,19.2,91,200.732,50.183
7/12/14,3:15,19.2,91,189.856,47.464
7/12/14,3:30,19,91,150.156,37.539
7/12/14,3:45,19,91,148.28,37.07
7/12/14,4:00,19,91,150.476,37.619
7/12/14,4:15,18.9,91,147.872,36.968
7/12/14,4:30,18.8,91,152.368,38.092
7/12/14,4:45,18.9,91,151.948,37.987
7/12/14,5:00,19,91,154.696,38.674
7/12/14,5:15,19,91,152.636,38.159
7/12/14,5:30,19,91,151.08,37.77
7/12/14,5:45,19.1,90,155.084,38.771
7/12/14,6:00,19.4,90,160.16,40.04
7/12/14,6:15,19.4,90,168.104,42.026
7/12/14,6:30,19.6,90,160.72,40.18
7/12/14,6:45,19.8,89,153.032,38.258
7/12/14,7:00,20.1,88,158.848,39.712
7/12/14,7:15,20.5,86,162.412,40.603
7/12/14,7:30,21,83,162.356,40.589
7/12/14,7:45,21.7,80,163.416,40.854
7/12/14,8:00,22.4,76,165.128,41.282
7/12/14,8:15,23,72,168.992,42.248
7/12/14,8:30,23.4,71,179.708,44.927
7/12/14,8:45,24,68,171.124,42.781
7/12/14,9:00,24.4,72,156.308,39.077
7/12/14,9:15,24.5,71,160.752,40.188
7/12/14,9:30,25,69,164.484,41.121
7/12/14,9:45,25.2,66,166.6,41.65
7/12/14,10:00,25.5,63,163.236,40.809
7/12/14,10:15,25.3,64,167.036,41.759
7/12/14,10:30,25.6,62,176.868,44.217
7/12/14,10:45,26.1,62,173.036,43.259
7/12/14,11:00,26.2,61,168.116,42.029
7/12/14,11:15,26.2,61,171.944,42.986
7/12/14,11:30,26.3,60,175.272,43.818
7/12/14,11:45,26.6,60,176.18,44.045
7/12/14,12:00,26.2,61,175.676,43.919
7/12/14,12:15,26.5,60,185.576,46.394
7/12/14,12:30,26.8,60,188.188,47.047
7/12/14,12:45,26.5,60,192.632,48.158
7/12/14,13:00,26.6,63,191.092,47.773
7/12/14,13:15,25.9,69,186.912,46.728
7/12/14,13:30,25.5,69,182.976,45.744
7/12/14,13:45,23.8,83,185.572,46.393
7/12/14,14:00,23,88,199.148,49.787
7/12/14,14:15,22.8,88,194.092,48.523
7/12/14,14:30,23.1,85,186.608,46.652
7/12/14,14:45,23.6,81,183.824,45.956
7/12/14,15:00,23.5,79,206.512,51.628
7/12/14,15:15,23.5,83,210.84,52.71
7/12/14,15:30,22.8,86,205.776,51.444
7/12/14,15:45,23,87,208.852,52.213
7/12/14,16:00,22.7,77,198.228,49.557
7/12/14,16:15,22.8,71,196.336,49.084
7/12/14,16:30,22.7,75,197.616,49.404
7/12/14,16:45,23.9,62,188.832,47.208
7/12/14,17:00,23.7,67,182.972,45.743
7/12/14,17:15,23.2,80,193.656,48.414
7/12/14,17:30,19.6,85,196.092,49.023
7/12/14,17:45,19.2,83,179.316,44.829
7/12/14,18:00,19.8,85,174.612,43.653
7/12/14,18:15,20.4,84,169.116,42.279
7/12/14,18:30,20.9,80,170.84,42.71
7/12/14,18:45,21.5,75,172.816,43.204
7/12/14,19:00,21.9,76,175.752,43.938
7/12/14,19:15,22,77,167.252,41.813
7/12/14,19:30,22.3,74,167.16,41.79
7/12/14,19:45,22.7,73,167.46,41.865
7/12/14,20:00,22.8,73,163.404,40.851
7/12/14,20:15,22.8,75,165.54,41.385
7/12/14,20:30,22.6,79,172.724,43.181
7/12/14,20:45,22.4,83,168.304,42.076
7/12/14,21:00,22.3,86,164.58,41.145
7/12/14,21:15,22.2,87,167.404,41.851
7/12/14,21:30,22.2,89,169.176,42.294
7/12/14,21:45,22.1,88,168.452,42.113
7/12/14,22:00,21.8,88,167.116,41.779
7/12/14,22:15,21.4,86,173.376,43.344
7/12/14,22:30,21.2,87,170.092,42.523
7/12/14,22:45,21.1,86,165.104,41.276
7/12/14,23:00,21,86,164.936,41.234
7/12/14,23:15,20.9,86,169.448,42.362
7/12/14,23:30,20.7,86,167.396,41.849
7/12/14,23:45,20.6,85,164.464,41.116
8/12/14,0:00,20.4,87,166.596,41.649
8/12/14,0:15,20.4,87,166.808,41.702
8/12/14,0:30,20.3,88,158.3,39.575
8/12/14,0:45,20.2,87,159.272,39.818
8/12/14,1:00,20.2,88,157.92,39.48
8/12/14,1:15,20.1,89,157.916,39.479
8/12/14,1:30,20,89,159.928,39.982
8/12/14,1:45,19.9,89,171.432,42.858
8/12/14,2:00,19.8,89,166.492,41.623
8/12/14,2:15,19.8,90,161.316,40.329
8/12/14,2:30,19.8,90,161.164,40.291
8/12/14,2:45,19.6,89,161.98,40.495
8/12/14,3:00,19.5,89,163.636,40.909
8/12/14,3:15,19.4,89,154.672,38.668
8/12/14,3:30,19.5,89,157.248,39.312
8/12/14,3:45,19.4,90,157.44,39.36
8/12/14,4:00,19.5,90,158.016,39.504
8/12/14,4:15,19.6,91,156.832,39.208
8/12/14,4:30,19.5,91,154.68,38.67
8/12/14,4:45,19.4,90,153.844,38.461
8/12/14,5:00,19.5,90,163.072,40.768
8/12/14,5:15,19.6,91,164.168,41.042
8/12/14,5:30,19.7,91,181.012,45.253
8/12/14,5:45,19.7,91,189.268,47.317
8/12/14,6:00,19.9,91,236.184,59.046
8/12/14,6:15,19.7,90,422.46,105.615
8/12/14,6:30,19.8,91,466.848,116.712
8/12/14,6:45,19.9,90,510.552,127.638
8/12/14,7:00,19.9,86,760.052,190.013
8/12/14,7:15,20.3,84,858.712,214.678
8/12/14,7:30,20.2,85,904.236,226.059
8/12/14,7:45,20.1,87,973.24,243.31
8/12/14,8:00,19.9,87,806.372,201.593
8/12/14,8:15,20,88,700.832,175.208
8/12/14,8:30,21,83,801.976,200.494
8/12/14,8:45,21.4,81,885.396,221.349
8/12/14,9:00,22.9,81,841.728,210.432
8/12/14,9:15,24.4,70,882.572,220.643
8/12/14,9:30,24,73,998.248,249.562
8/12/14,9:45,24.5,74,912.656,228.164
8/12/14,10:00,25.6,71,919.748,229.937
8/12/14,10:15,26.6,64,978.816,244.704
8/12/14,10:30,27.2,62,1004.76,251.19
8/12/14,10:45,27.8,59,1023.48,255.87
8/12/14,11:00,28.3,53,1012.376,253.094
8/12/14,11:15,28.8,51,1024.588,256.147
8/12/14,11:30,29.6,46,985.384,246.346
8/12/14,11:45,30.2,42,968.312,242.078
8/12/14,12:00,30.9,44,975.076,243.769
8/12/14,12:15,31.3,41,980.824,245.206
8/12/14,12:30,31.6,36,743.296,185.824
8/12/14,12:45,31.5,36,1092.984,273.246
8/12/14,13:00,28.4,37,1049.704,262.426
8/12/14,13:15,26.3,38,790.94,197.735
8/12/14,13:30,26.4,40,781.008,195.252
8/12/14,13:45,26.4,44,910.436,227.609
8/12/14,14:00,27.3,46,918.66,229.665
8/12/14,14:15,28.7,41,804.484,201.121
8/12/14,14:30,29.5,43,787.84,196.96
8/12/14,14:45,29.6,42,920.372,230.093
8/12/14,15:00,28.8,44,945.724,236.431
8/12/14,15:15,28.1,47,1097.864,274.466
8/12/14,15:30,27.2,59,840.132,210.033
8/12/14,15:45,25.8,64,759.132,189.783
8/12/14,16:00,25,66,894.232,223.558
8/12/14,16:15,26.3,55,910.92,227.73
8/12/14,16:30,27.5,50,1044.9,261.225
8/12/14,16:45,28.3,46,831.372,207.843
8/12/14,17:00,28.3,46,989.956,247.489
8/12/14,17:15,28.7,42,838.74,209.685
8/12/14,17:30,29,38,988.876,247.219
8/12/14,17:45,28.9,40,696.472,174.118
8/12/14,18:00,28.9,43,572.008,143.002
8/12/14,18:15,28.3,46,654.788,163.697
8/12/14,18:30,28,48,531.888,132.972
8/12/14,18:45,27.3,50,594.524,148.631
8/12/14,19:00,26.9,49,501.976,125.494
8/12/14,19:15,26.4,52,533.132,133.283
8/12/14,19:30,26,53,441.204,110.301
8/12/14,19:45,25.7,54,505.892,126.473
8/12/14,20:00,25.1,64,281.604,70.401
8/12/14,20:15,24.4,71,216.108,54.027
8/12/14,20:30,23.7,77,216.856,54.214
8/12/14,20:45,23.2,80,227.076,56.769
8/12/14,21:00,22.9,78,212.992,53.248
8/12/14,21:15,22.7,80,212.94,53.235
8/12/14,21:30,22.7,82,205.372,51.343
8/12/14,21:45,22.5,85,210.868,52.717
8/12/14,22:00,22.4,85,190.756,47.689
8/12/14,22:15,22.3,86,174.944,43.736
8/12/14,22:30,22.1,85,174.868,43.717
8/12/14,22:45,22,85,179.78,44.945
8/12/14,23:00,21.9,86,177.596,44.399
8/12/14,23:15,22,85,170.1,42.525
8/12/14,23:30,22.1,85,169.224,42.306
8/12/14,23:45,22,84,170.876,42.719
9/12/14,0:00,21.7,83,180.412,45.103
9/12/14,0:15,21.6,83,165.268,41.317
9/12/14,0:30,21.4,84,157.844,39.461
9/12/14,0:45,21.4,84,159.48,39.87
9/12/14,1:00,21.4,83,158.792,39.698
9/12/14,1:15,21.4,83,162.724,40.681
9/12/14,1:30,21.4,83,159.748,39.937
9/12/14,1:45,21.4,83,164.38,41.095
9/12/14,2:00,21.4,82,162.128,40.532
9/12/14,2:15,21.4,82,156.908,39.227
9/12/14,2:30,21.4,82,148.672,37.168
9/12/14,2:45,21.4,81,146.332,36.583
9/12/14,3:00,21.4,81,146.776,36.694
9/12/14,3:15,21.4,81,149.936,37.484
9/12/14,3:30,21.4,81,148.136,37.034
9/12/14,3:45,21.4,82,150.296,37.574
9/12/14,4:00,21.4,82,152.204,38.051
9/12/14,4:15,21.4,82,167.308,41.827
9/12/14,4:30,21.3,82,158.296,39.574
9/12/14,4:45,21.2,82,156.9,39.225
9/12/14,5:00,21.2,81,153.604,38.401
9/12/14,5:15,21.2,81,158.908,39.727
9/12/14,5:30,21.3,81,158.28,39.57
9/12/14,5:45,21.2,81,163.276,40.819
9/12/14,6:00,21.2,81,151.3,37.825
9/12/14,6:15,21.4,81,151.824,37.956
9/12/14,6:30,21.4,80,171.424,42.856
9/12/14,6:45,21.5,79,190.428,47.607
9/12/14,7:00,21.8,78,387.536,96.884
9/12/14,7:15,21.8,77,473.22,118.305
9/12/14,7:30,21.9,78,615.368,153.842
9/12/14,7:45,22.2,75,668.66,167.165
9/12/14,8:00,22.5,73,961.288,240.322
9/12/14,8:15,22.2,73,990.864,247.716
9/12/14,8:30,22.7,71,1136.312,284.078
9/12/14,8:45,22.7,71,1221.432,305.358
9/12/14,9:00,22.6,72,885.588,221.397
9/12/14,9:15,22.6,72,699.42,174.855
9/12/14,9:30,22.5,71,859.132,214.783
9/12/14,9:45,22.8,70,904.696,226.174
9/12/14,10:00,22.8,71,961.94,240.485
9/12/14,10:15,22.7,71,765.168,191.292
9/12/14,10:30,22.9,68,777.244,194.311
9/12/14,10:45,23.4,68,843.332,210.833
9/12/14,11:00,22.7,71,813.536,203.384
9/12/14,11:15,22.7,71,835.732,208.933
9/12/14,11:30,22.4,72,806.128,201.532
9/12/14,11:45,22.7,71,841.696,210.424
9/12/14,12:00,22.7,72,754.924,188.731
9/12/14,12:15,22.5,76,866.444,216.611
9/12/14,12:30,22.9,75,693.7,173.425
9/12/14,12:45,23.1,71,867.868,216.967
9/12/14,13:00,23.2,70,704.08,176.02
9/12/14,13:15,23,72,879.836,219.959
9/12/14,13:30,22.9,70,732.164,183.041
9/12/14,13:45,23.2,69,865.532,216.383
9/12/14,14:00,23.4,67,795.82,198.955
9/12/14,14:15,23.1,68,874.728,218.682
9/12/14,14:30,22.9,68,763.924,190.981
9/12/14,14:45,23,70,814.972,203.743
9/12/14,15:00,22.8,69,792.012,198.003
9/12/14,15:15,22.5,71,744.424,186.106
9/12/14,15:30,22.6,71,784.696,196.174
9/12/14,15:45,22.7,70,758.744,189.686
9/12/14,16:00,22.8,71,795.548,198.887
9/12/14,16:15,22.5,74,711.136,177.784
9/12/14,16:30,22.3,74,816.144,204.036
9/12/14,16:45,22.1,73,722.72,180.68
9/12/14,17:00,22.4,71,776.016,194.004
9/12/14,17:15,22.1,73,554.828,138.707
9/12/14,17:30,22.1,71,797.96,199.49
9/12/14,17:45,22.1,72,604.572,151.143
9/12/14,18:00,21.9,73,457.032,114.258
9/12/14,18:15,21.8,74,489.412,122.353
9/12/14,18:30,21.9,73,465.404,116.351
9/12/14,18:45,21.7,74,477.04,119.26
9/12/14,19:00,21.6,74,498.148,124.537
9/12/14,19:15,21.6,75,503.692,125.923
9/12/14,19:30,21.5,75,410.84,102.71
9/12/14,19:45,21.4,75,508.488,127.122
9/12/14,20:00,21.4,75,318.932,79.733
9/12/14,20:15,21.3,76,213.396,53.349
9/12/14,20:30,21.4,75,221.796,55.449
9/12/14,20:45,21.4,75,193.64,48.41
9/12/14,21:00,21.4,76,180.484,45.121
9/12/14,21:15,21.4,75,199.532,49.883
9/12/14,21:30,21.3,76,217.6,54.4
9/12/14,21:45,21.4,76,207.592,51.898
9/12/14,22:00,21.4,76,197.032,49.258
9/12/14,22:15,21.3,77,190.516,47.629
9/12/14,22:30,21.3,77,186.576,46.644
9/12/14,22:45,21.3,77,177.012,44.253
9/12/14,23:00,21.1,77,171.948,42.987
9/12/14,23:15,21.1,78,164.492,41.123
9/12/14,23:30,21.1,78,165.912,41.478
9/12/14,23:45,21.1,77,164.768,41.192
10/12/14,0:00,21.1,76,157.52,39.38
10/12/14,0:15,21.1,77,154.568,38.642
10/12/14,0:30,21.1,76,155.3,38.825
10/12/14,0:45,21,77,169.06,42.265
10/12/14,1:00,20.9,77,155.7,38.925
10/12/14,1:15,20.7,78,151.988,37.997
10/12/14,1:30,20.6,78,147.188,36.797
10/12/14,1:45,20.5,78,157.616,39.404
10/12/14,2:00,20.5,79,165.952,41.488
10/12/14,2:15,20.4,79,158.592,39.648
10/12/14,2:30,20.4,79,154.216,38.554
10/12/14,2:45,20.4,79,157.796,39.449
10/12/14,3:00,20.4,79,153.804,38.451
10/12/14,3:15,20.4,80,150.468,37.617
10/12/14,3:30,20.4,80,151.908,37.977
10/12/14,3:45,20.4,80,153.2,38.3
10/12/14,4:00,20.5,80,165.448,41.362
10/12/14,4:15,20.5,79,162.404,40.601
10/12/14,4:30,20.6,79,165.636,41.409
10/12/14,4:45,20.6,78,164.616,41.154
10/12/14,5:00,20.7,79,171.388,42.847
10/12/14,5:15,20.8,79,168.16,42.04
10/12/14,5:30,20.8,78,176.516,44.129
10/12/14,5:45,20.8,78,178.248,44.562
10/12/14,6:00,20.9,77,144.364,36.091
10/12/14,6:15,21,78,149.16,37.29
10/12/14,6:30,21.1,77,167.568,41.892
10/12/14,6:45,21.2,77,189.316,47.329
10/12/14,7:00,21.3,77,383.604,95.901
10/12/14,7:15,21.6,77,472.496,118.124
10/12/14,7:30,22,77,569.9,142.475
10/12/14,7:45,22.4,75,626.924,156.731
10/12/14,8:00,22.4,74,935.064,233.766
10/12/14,8:15,23,71,949.068,237.267
10/12/14,8:30,23.2,71,1081.536,270.384
10/12/14,8:45,22.8,73,1037.368,259.342
10/12/14,9:00,22.5,75,794.132,198.533
10/12/14,9:15,22.3,75,727.712,181.928
10/12/14,9:30,22.5,74,880.112,220.028
10/12/14,9:45,22.5,75,800.704,200.176
10/12/14,10:00,22.3,77,686.468,171.617
10/12/14,10:15,22.4,75,784.328,196.082
10/12/14,10:30,22.6,75,836.328,209.082
10/12/14,10:45,22.6,76,688.276,172.069
10/12/14,11:00,22.6,76,855.052,213.763
10/12/14,11:15,22.7,75,679.384,169.846
10/12/14,11:30,22.6,76,803.196,200.799
10/12/14,11:45,22.7,75,782.064,195.516
10/12/14,12:00,23.2,69,785.672,196.418
10/12/14,12:15,23.7,69,647.052,161.763
10/12/14,12:30,24.2,64,806.392,201.598
10/12/14,12:45,24,66,698.236,174.559
10/12/14,13:00,24.3,61,800.72,200.18
10/12/14,13:15,24.5,64,753.076,188.269
10/12/14,13:30,24.6,66,787.66,196.915
10/12/14,13:45,24.8,63,752.976,188.244
10/12/14,14:00,24.8,66,829.744,207.436
10/12/14,14:15,24.9,67,814.468,203.617
10/12/14,14:30,24.3,70,790.576,197.644
10/12/14,14:45,24.5,69,831.744,207.936
10/12/14,15:00,24.1,72,639.4,159.85
10/12/14,15:15,23.7,73,846.028,211.507
10/12/14,15:30,23.7,74,811.716,202.929
10/12/14,15:45,23.5,72,786.728,196.682
10/12/14,16:00,23.5,73,740.04,185.01
10/12/14,16:15,23.5,72,678,169.5
10/12/14,16:30,23.6,72,733.296,183.324
10/12/14,16:45,23.3,76,835.68,208.92
10/12/14,17:00,23.2,81,591.52,147.88
10/12/14,17:15,22.7,84,818.692,204.673
10/12/14,17:30,22.2,86,592.956,148.239
10/12/14,17:45,22,86,717.228,179.307
10/12/14,18:00,22,85,486.62,121.655
10/12/14,18:15,22,85,473.316,118.329
10/12/14,18:30,22,86,489.608,122.402
10/12/14,18:45,22,87,498.632,124.658
10/12/14,19:00,21.5,89,519.704,129.926
10/12/14,19:15,21.4,91,500.156,125.039
10/12/14,19:30,21.1,92,491.22,122.805
10/12/14,19:45,21.1,92,487.152,121.788
10/12/14,20:00,21.2,92,296.764,74.191
10/12/14,20:15,21.3,93,242.84,60.71
10/12/14,20:30,21.2,93,231.184,57.796
10/12/14,20:45,21.2,93,234.244,58.561
10/12/14,21:00,21.2,93,221.636,55.409
10/12/14,21:15,21.3,93,218.496,54.624
10/12/14,21:30,21.3,93,202.208,50.552
10/12/14,21:45,21.2,93,207.08,51.77
10/12/14,22:00,21.3,93,191.088,47.772
10/12/14,22:15,21.3,93,193.536,48.384
10/12/14,22:30,21.2,93,176.356,44.089
10/12/14,22:45,21.3,93,189.128,47.282
10/12/14,23:00,21.5,93,189.264,47.316
10/12/14,23:15,21.5,93,172.676,43.169
10/12/14,23:30,21.5,93,171.772,42.943
10/12/14,23:45,21.6,92,171.388,42.847
11/12/14,0:00,21.6,92,169.16,42.29
11/12/14,0:15,21.6,92,175.248,43.812
11/12/14,0:30,21.6,92,170.748,42.687
11/12/14,0:45,21.6,91,163.76,40.94
11/12/14,1:00,21.7,92,160.452,40.113
11/12/14,1:15,21.7,92,166.612,41.653
11/12/14,1:30,21.7,92,156.804,39.201
11/12/14,1:45,21.7,91,161.796,40.449
11/12/14,2:00,21.8,91,160.744,40.186
11/12/14,2:15,21.8,91,159.48,39.87
11/12/14,2:30,21.7,91,162.7,40.675
11/12/14,2:45,21.6,91,167.512,41.878
11/12/14,3:00,21.5,91,176.04,44.01
11/12/14,3:15,21.5,92,165.1,41.275
11/12/14,3:30,21.4,92,165.884,41.471
11/12/14,3:45,21.4,92,159.596,39.899
11/12/14,4:00,21.2,92,155.188,38.797
11/12/14,4:15,21.2,92,156.968,39.242
11/12/14,4:30,21.1,93,154.748,38.687
11/12/14,4:45,21,93,156.976,39.244
11/12/14,5:00,20.9,92,148.972,37.243
11/12/14,5:15,20.8,92,148.068,37.017
11/12/14,5:30,20.7,92,155.28,38.82
11/12/14,5:45,20.7,93,164.712,41.178
11/12/14,6:00,20.8,93,159.48,39.87
11/12/14,6:15,20.9,93,150.408,37.602
11/12/14,6:30,21.1,93,173.648,43.412
11/12/14,6:45,21.1,93,192.096,48.024
11/12/14,7:00,21.1,93,365.476,91.369
11/12/14,7:15,21.1,93,470.64,117.66
11/12/14,7:30,21.1,93,553.788,138.447
11/12/14,7:45,21.2,93,718.724,179.681
11/12/14,8:00,21.3,92,879.944,219.986
11/12/14,8:15,21.3,92,894.536,223.634
11/12/14,8:30,21.6,92,1040.5,260.125
11/12/14,8:45,21.6,92,840.236,210.059
11/12/14,9:00,21.7,92,686.664,171.666
11/12/14,9:15,21.6,91,822.548,205.637
11/12/14,9:30,21.7,91,751.872,187.968
11/12/14,9:45,21.7,92,745.916,186.479
11/12/14,10:00,21.4,89,807.264,201.816
11/12/14,10:15,20.4,90,643.068,160.767
11/12/14,10:30,20.1,90,818.288,204.572
11/12/14,10:45,19.8,89,639.104,159.776
11/12/14,11:00,19.6,88,773.824,193.456
11/12/14,11:15,19.8,84,610.448,152.612
11/12/14,11:30,20.1,84,789.076,197.269
11/12/14,11:45,21.4,76,631.608,157.902
11/12/14,12:00,21.3,76,787.452,196.863
11/12/14,12:15,21.3,75,586.216,146.554
11/12/14,12:30,21.2,76,730.688,182.672
11/12/14,12:45,20.6,78,652.856,163.214
11/12/14,13:00,19.8,86,640.564,160.141
11/12/14,13:15,19.1,88,630.932,157.733
11/12/14,13:30,18.7,89,634.912,158.728
11/12/14,13:45,18.2,88,645.7,161.425
11/12/14,14:00,18.1,90,538.284,134.571
11/12/14,14:15,18.2,88,580.436,145.109
11/12/14,14:30,18.3,87,592.128,148.032
11/12/14,14:45,18.4,85,546.176,136.544
11/12/14,15:00,18.7,84,551.376,137.844
11/12/14,15:15,19,80,571.756,142.939
11/12/14,15:30,20.1,75,578.404,144.601
11/12/14,15:45,20.1,71,594.22,148.555
11/12/14,16:00,19.9,73,556.244,139.061
11/12/14,16:15,19.5,79,582.548,145.637
11/12/14,16:30,19,77,535,133.75
11/12/14,16:45,19.7,73,575.572,143.893
11/12/14,17:00,19.3,81,583.08,145.77
11/12/14,17:15,18.4,83,545.992,136.498
11/12/14,17:30,18.4,81,530.448,132.612
11/12/14,17:45,18.5,82,508.096,127.024
11/12/14,18:00,18.6,83,489.232,122.308
11/12/14,18:15,18.3,86,455.212,113.803
11/12/14,18:30,18.3,85,424.432,106.108
11/12/14,18:45,18.2,86,418.412,104.603
11/12/14,19:00,18.1,83,391.98,97.995
11/12/14,19:15,18.3,81,385.2,96.3
11/12/14,19:30,18.1,83,349.972,87.493
11/12/14,19:45,18.1,84,385.84,96.46
11/12/14,20:00,18.1,84,242.78,60.695
11/12/14,20:15,18,83,197.256,49.314
11/12/14,20:30,18,84,206.844,51.711
11/12/14,20:45,17.7,85,195.476,48.869
11/12/14,21:00,17.6,86,201.66,50.415
11/12/14,21:15,17.4,87,199.556,49.889
11/12/14,21:30,17.4,89,199.052,49.763
11/12/14,21:45,17.4,88,183.528,45.882
11/12/14,22:00,17.5,88,188.184,47.046
11/12/14,22:15,17.4,88,173.736,43.434
11/12/14,22:30,17.3,88,166.984,41.746
11/12/14,22:45,17.3,89,171.844,42.961
11/12/14,23:00,17.2,88,174.3,43.575
11/12/14,23:15,16.8,88,174.152,43.538
11/12/14,23:30,16.7,88,167.248,41.812
11/12/14,23:45,16.9,87,159.46,39.865
12/12/14,0:00,17,87,153.984,38.496
12/12/14,0:15,17.1,85,150.272,37.568
12/12/14,0:30,17.3,85,158.956,39.739
12/12/14,0:45,17.5,85,160.16,40.04
12/12/14,1:00,17.4,85,155.008,38.752
12/12/14,1:15,17.1,85,158.84,39.71
12/12/14,1:30,17.3,83,159.504,39.876
12/12/14,1:45,17.5,80,154.768,38.692
12/12/14,2:00,17.6,79,149.708,37.427
12/12/14,2:15,17.7,82,158.152,39.538
12/12/14,2:30,17.6,74,163.108,40.777
12/12/14,2:45,17.8,72,166.908,41.727
12/12/14,3:00,17.7,71,171.232,42.808
12/12/14,3:15,17.5,68,158.244,39.561
12/12/14,3:30,17.4,67,156.328,39.082
12/12/14,3:45,17.4,67,158.956,39.739
12/12/14,4:00,17.4,64,167.524,41.881
12/12/14,4:15,17.5,63,163.524,40.881
12/12/14,4:30,17.6,73,150.816,37.704
12/12/14,4:45,17.4,73,141.352,35.338
12/12/14,5:00,17.4,65,147.276,36.819
12/12/14,5:15,17.4,66,148.88,37.22
12/12/14,5:30,17.4,67,147.664,36.916
12/12/14,5:45,17.5,69,154.264,38.566
12/12/14,6:00,17.7,69,144.772,36.193
12/12/14,6:15,17.8,70,134.428,33.607
12/12/14,6:30,17.9,73,153.716,38.429
12/12/14,6:45,17.8,69,172.136,43.034
12/12/14,7:00,18.1,69,353.564,88.391
12/12/14,7:15,18.4,66,406.548,101.637
12/12/14,7:30,18.5,65,513.716,128.429
12/12/14,7:45,18.7,66,531.96,132.99
12/12/14,8:00,18.9,61,516.708,129.177
12/12/14,8:15,19.3,62,488.748,122.187
12/12/14,8:30,19.6,61,512.448,128.112
12/12/14,8:45,20.1,55,550.816,137.704
12/12/14,9:00,19.9,57,565.492,141.373
12/12/14,9:15,20,56,551.096,137.774
12/12/14,9:30,20.1,57,523.24,130.81
12/12/14,9:45,20.8,55,545.576,136.394
12/12/14,10:00,20.6,55,538.436,134.609
12/12/14,10:15,20.3,57,547.512,136.878
12/12/14,10:30,20.8,56,537.28,134.32
12/12/14,10:45,21,57,541.512,135.378
12/12/14,11:00,21.5,52,558.412,139.603
12/12/14,11:15,21.2,53,557.28,139.32
12/12/14,11:30,21.3,52,562.384,140.596
12/12/14,11:45,20.9,55,553.476,138.369
12/12/14,12:00,21.2,54,551.704,137.926
12/12/14,12:15,21.3,53,554.216,138.554
12/12/14,12:30,21.1,55,543.008,135.752
12/12/14,12:45,21.8,52,565.248,141.312
12/12/14,13:00,21.8,55,728.884,182.221
12/12/14,13:15,22.4,50,641.184,160.296
12/12/14,13:30,22.2,50,625.192,156.298
12/12/14,13:45,22.4,48,631.428,157.857
12/12/14,14:00,21.8,57,614.848,153.712
12/12/14,14:15,21.9,54,612.744,153.186
12/12/14,14:30,21.6,55,554.988,138.747
12/12/14,14:45,22,54,679.88,169.97
12/12/14,15:00,22,54,573.168,143.292
12/12/14,15:15,21.8,54,606.244,151.561
12/12/14,15:30,21.6,52,624.176,156.044
12/12/14,15:45,21.5,57,576.8,144.2
12/12/14,16:00,21.9,53,585.46,146.365
12/12/14,16:15,21.6,53,618.768,154.692
12/12/14,16:30,21,55,575.84,143.96
12/12/14,16:45,20.8,55,560.844,140.211
12/12/14,17:00,20.7,57,570.224,142.556
12/12/14,17:15,20.3,59,557.7,139.425
12/12/14,17:30,20.3,58,552.372,138.093
12/12/14,17:45,20,60,536.552,134.138
12/12/14,18:00,19.7,63,414.06,103.515
12/12/14,18:15,19.9,63,355.416,88.854
12/12/14,18:30,20,62,416.356,104.089
12/12/14,18:45,19.9,62,427.98,106.995
12/12/14,19:00,19.7,64,419.916,104.979
12/12/14,19:15,19.7,64,421.08,105.27
12/12/14,19:30,19.4,64,415.808,103.952
12/12/14,19:45,19.3,64,370.82,92.705
12/12/14,20:00,19.1,62,232.048,58.012
12/12/14,20:15,18.9,65,202.668,50.667
12/12/14,20:30,19,66,211.156,52.789
12/12/14,20:45,18.9,67,203.476,50.869
12/12/14,21:00,18.8,67,191.436,47.859
12/12/14,21:15,18.5,67,183.468,45.867
12/12/14,21:30,18.4,67,187.104,46.776
12/12/14,21:45,18.4,68,180.46,45.115
12/12/14,22:00,18.3,68,173.66,43.415
12/12/14,22:15,18.4,69,172.776,43.194
12/12/14,22:30,18.5,67,174.512,43.628
12/12/14,22:45,18.4,65,161.14,40.285
12/12/14,23:00,18.5,66,166.42,41.605
12/12/14,23:15,18.3,66,167.588,41.897
12/12/14,23:30,18.1,66,161.704,40.426
12/12/14,23:45,17.9,62,159.824,39.956
13/12/14,0:00,17.9,64,158.228,39.557
13/12/14,0:15,18,63,159.388,39.847
13/12/14,0:30,18.2,65,160.312,40.078
13/12/14,0:45,18.1,68,167.936,41.984
13/12/14,1:00,17.9,68,163.884,40.971
13/12/14,1:15,17.9,67,159.724,39.931
13/12/14,1:30,17.7,67,164.86,41.215
13/12/14,1:45,17.7,68,168.62,42.155
13/12/14,2:00,17.8,68,162.136,40.534
13/12/14,2:15,17.7,66,155.184,38.796
13/12/14,2:30,17.6,66,158.24,39.56
13/12/14,2:45,17.6,67,161.692,40.423
13/12/14,3:00,17.8,65,156.448,39.112
13/12/14,3:15,17.8,63,156.596,39.149
13/12/14,3:30,17.5,65,160.052,40.013
13/12/14,3:45,17.6,65,162.12,40.53
13/12/14,4:00,17.8,65,150.772,37.693
13/12/14,4:15,17.8,62,139.18,34.795
